A05  -20.0934  -175.7775  279.3489  0.429405  0.016772  0.439369  0.002479  5.96  0.54
A06W  -20.0934  -175.7775  279.3489  0.572503  0.024223  0.375210  0.002433  8.03  0.85
A10W  -20.0934  -175.7775  279.3489  0.548419  0.018207  0.412102  0.002433  7.37  0.72
B01W  -20.0934  -175.7775  279.3489  0.216158  0.026072  0.116474  0.002433  3.23  1.03
B07W  -20.0934  -175.7775  279.3489  0.574069  0.028195  0.362491  0.002433  8.90  0.89
B08  -20.0934  -175.7775  279.3489  0.866691  0.029378  0.430085  0.002709  13.29  1.13
B12  -20.0934  -175.7775  279.3489  0.770039  0.020503  0.366363  0.002433  11.10  1.16
C08W  -20.0934  -175.7775  279.3489  0.598549  0.021161  0.411284  0.002865  9.44  0.82
C09W  -20.0934  -175.7775  279.3489  0.744377  0.018736  0.000000  1.000000  11.56  1.75
C11W  -20.0934  -175.7775  279.3489  0.640708  0.016339  0.315913  0.002433  9.35  1.13
C13  -20.0934  -175.7775  279.3489  0.468695  0.006343  0.410690  0.002433  7.10  0.63
C15  -20.0934  -175.7775  279.3489  0.525110  0.021858  0.333955  0.002433  7.76  0.87
C16W  -20.0934  -175.7775  279.3489  0.573772  0.019882  0.342054  0.002433  8.22  0.93
EUAP  -20.0934  -175.7775  279.3489  0.143487  0.001519  0.031671  0.002433  1.99  2.58
FONI  -20.0934  -175.7775  279.3489  0.087402  0.001393  0.025098  0.002433  1.29  1.97
N01W  -20.0934  -175.7775  279.3489  0.479491  0.027096  0.311958  0.002433  6.86  0.85
N02W  -20.0934  -175.7775  279.3489  0.997112  0.026072  0.377280  0.003220  13.62  1.47
S02W  -20.0934  -175.7775  279.3489  0.919751  0.026072  0.380679  0.002433  11.44  1.35
A03  -23.4086  -176.6178  167.2509  0.446200  0.020466  0.000000  1.000000  6.76  1.75
S01W  -23.4086  -176.6178  167.2509  0.289434  0.025544  0.085967  0.002639  5.04  1.91
S02W  -23.4086  -176.6178  167.2509  0.574560  0.024684  0.209807  0.002639  10.34  1.57
B03  -23.2592  -179.3130  587.7662  0.959761  0.029494  0.305442  0.003256  5.82  1.74
PNGI  -23.2592  -179.3130  587.7662  0.335476  0.001896  0.068444  0.002069  1.91  2.72
TVNI  -23.2592  -179.3130  587.7662  1.427151  0.017295  0.380502  0.006498  7.41  2.07
B02  -20.7671  -178.1581  601.6616  0.772999  0.032117  0.414363  0.003451  5.40  1.03
B03  -20.7671  -178.1581  601.6616  0.882214  0.018336  0.000000  1.000000  6.24  1.75
B05W  -20.7671  -178.1581  601.6616  0.973099  0.033512  0.396537  0.007378  7.00  1.36
B06  -20.7671  -178.1581  601.6616  0.927127  0.028503  0.000000  1.000000  6.72  1.75
B07W  -20.7671  -178.1581  601.6616  1.318453  0.032117  0.000000  1.000000  9.61  1.75
C08W  -20.7671  -178.1581  601.6616  1.154148  0.023134  0.493083  0.004961  8.50  1.29
C15  -20.7671  -178.1581  601.6616  1.129819  0.029622  0.388844  0.003553  8.36  1.57
CICA  -20.7671  -178.1581  601.6616  1.295142  0.018833  0.450478  0.003773  8.89  1.59
LKBA  -20.7671  -178.1581  601.6616  1.457550  0.025565  0.000000  1.000000  10.46  1.75
MOAL  -20.7671  -178.1581  601.6616  0.880125  0.013262  0.311233  0.002532  6.28  1.57
PNGI  -20.7671  -178.1581  601.6616  0.487067  0.003022  0.194350  0.002066  3.27  1.40
VAVP  -20.7671  -178.1581  601.6616  0.413055  0.002830  0.000000  1.000000  2.60  1.75
A03  -20.2479  -177.3319  508.7374  0.769537  0.024322  0.000000  1.000000  6.50  1.75
B02  -20.2479  -177.3319  508.7374  0.602896  0.014668  0.000000  1.000000  5.04  1.75
CICA  -20.2479  -177.3319  508.7374  1.430135  0.028638  0.425071  0.003631  10.96  1.87
FONI  -20.2479  -177.3319  508.7374  0.201456  0.001508  0.000000  1.000000  1.65  1.75
KDVU  -20.2479  -177.3319  508.7374  1.348154  0.028638  0.367230  0.005372  9.17  2.03
LBSA  -20.2479  -177.3319  508.7374  1.508093  0.025018  0.451666  0.005335  9.66  1.85
LKBA  -20.2479  -177.3319  508.7374  1.349086  0.036242  0.313616  0.005335  11.00  2.39
NADI  -20.2479  -177.3319  508.7374  1.328599  0.023196  0.351441  0.003879  7.97  2.08
TVNI  -20.2479  -177.3319  508.7374  1.251224  0.024240  0.384083  0.004832  8.48  1.81
A02W  -20.4616  -177.7331  551.2964  0.546919  0.031494  0.265392  0.002120  4.29  1.13
A03  -20.4616  -177.7331  551.2964  0.659955  0.030436  0.344337  0.003173  5.21  1.05
CICA  -20.4616  -177.7331  551.2964  1.487895  0.029465  0.407518  0.003258  10.88  2.03
FONI  -20.4616  -177.7331  551.2964  0.274729  0.002505  0.100571  0.002119  2.08  1.53
LKBA  -20.4616  -177.7331  551.2964  1.224149  0.021624  0.000000  1.000000  9.45  1.75
MOAL  -20.4616  -177.7331  551.2964  1.079608  0.021098  0.306740  0.003332  8.07  1.95
PNGI  -20.4616  -177.7331  551.2964  0.270120  0.001794  0.114693  0.002119  2.00  1.32
TVNI  -20.4616  -177.7331  551.2964  1.381988  0.040907  0.368425  0.006178  9.03  2.07
A01  -19.9620  -177.4097  363.5288  0.488992  0.009304  0.204924  0.002247  4.94  1.32
A06W  -19.9620  -177.4097  363.5288  0.846773  0.011675  0.000000  1.000000  9.20  1.75
A07  -19.9620  -177.4097  363.5288  0.650433  0.010263  0.000000  1.000000  7.11  1.75
A08W  -19.9620  -177.4097  363.5288  0.731629  0.013987  0.000000  1.000000  8.09  1.75
A11  -19.9620  -177.4097  363.5288  0.621808  0.010923  0.361463  0.002895  7.17  0.95
B03  -19.9620  -177.4097  363.5288  0.800683  0.011665  0.000000  1.000000  8.52  1.75
B04W  -19.9620  -177.4097  363.5288  0.629294  0.015824  0.000000  1.000000  6.83  1.75
B06  -19.9620  -177.4097  363.5288  0.593666  0.012071  0.447672  0.003701  6.65  0.74
B10  -19.9620  -177.4097  363.5288  0.852284  0.012965  0.386247  0.003185  9.84  1.22
B11W  -19.9620  -177.4097  363.5288  0.732231  0.012071  0.000000  1.000000  8.59  1.75
B12  -19.9620  -177.4097  363.5288  0.702283  0.009672  0.446366  0.004044  8.38  0.88
C02  -19.9620  -177.4097  363.5288  0.677784  0.009966  0.511618  0.003615  7.33  0.73
C03W  -19.9620  -177.4097  363.5288  0.450543  0.012504  0.410944  0.003307  4.80  0.60
C05W  -19.9620  -177.4097  363.5288  0.722810  0.009139  0.494524  0.003632  8.06  0.81
C10W  -19.9620  -177.4097  363.5288  1.009306  0.009399  0.529320  0.004741  11.41  1.06
C11W  -19.9620  -177.4097  363.5288  0.784414  0.010263  0.472544  0.003550  8.75  0.92
C15  -19.9620  -177.4097  363.5288  0.598542  0.010584  0.438135  0.003754  7.19  0.76
LBSA  -19.9620  -177.4097  363.5288  1.440378  0.010923  0.384453  0.005035  10.44  2.07
LKBA  -19.9620  -177.4097  363.5288  1.194388  0.011665  0.000000  1.000000  12.42  1.75
A02W  -19.7853  -177.6135  412.2959  0.498288  0.016845  0.197356  0.003349  4.60  1.39
A03  -19.7853  -177.6135  412.2959  0.494993  0.016599  0.000000  1.000000  4.63  1.75
A06W  -19.7853  -177.6135  412.2959  0.839227  0.016611  0.000000  1.000000  8.10  1.75
A11  -19.7853  -177.6135  412.2959  0.592904  0.014740  0.000000  1.000000  6.08  1.75
A14W  -19.7853  -177.6135  412.2959  0.685282  0.013578  0.303289  0.003379  7.20  1.25
B01W  -19.7853  -177.6135  412.2959  0.472385  0.014341  0.226790  0.002226  4.36  1.15
B02  -19.7853  -177.6135  412.2959  0.399098  0.012892  0.339238  0.003584  3.72  0.65
C01W  -19.7853  -177.6135  412.2959  0.400592  0.013040  0.000000  1.000000  3.71  1.75
C02  -19.7853  -177.6135  412.2959  0.728187  0.018724  0.421447  0.003847  7.06  0.95
C05W  -19.7853  -177.6135  412.2959  0.708139  0.016599  0.406912  0.004276  7.02  0.97
C13  -19.7853  -177.6135  412.2959  0.658289  0.022826  0.469744  0.004585  6.72  0.77
C16W  -19.7853  -177.6135  412.2959  0.907951  0.023784  0.370490  0.002699  9.48  1.35
B02  -18.0650  -177.9913  576.9258  0.752866  0.030344  0.349680  0.002914  5.33  1.20
C09W  -18.0650  -177.9913  576.9258  1.230566  0.026230  0.400560  0.003478  8.74  1.69
CICA  -18.0650  -177.9913  576.9258  1.349082  0.022636  0.000000  1.000000  10.84  1.75
LBSA  -18.0650  -177.9913  576.9258  1.484917  0.021390  0.568219  0.006270  10.67  1.45
N02W  -18.0650  -177.9913  576.9258  1.240461  0.024020  0.000000  1.000000  9.55  1.75
NADI  -18.0650  -177.9913  576.9258  1.208399  0.021997  0.400955  0.007429  7.74  1.66
A03  -17.7080  -178.5165  569.3477  0.971074  0.021143  0.524447  0.007203  6.15  1.01
B02  -17.7080  -178.5165  569.3477  0.843716  0.026757  0.422002  0.006540  5.59  1.09
B05W  -17.7080  -178.5165  569.3477  0.829550  0.020412  0.502745  0.007084  5.77  0.91
B06  -17.7080  -178.5165  569.3477  1.015114  0.023651  0.534270  0.009067  7.10  1.04
N02W  -17.7080  -178.5165  569.3477  1.334960  0.024611  0.000000  1.000000  9.89  1.75
A03  -21.5678  -178.1821  452.8133  0.520450  0.016373  0.000000  1.000000  4.71  1.75
B01W  -21.5678  -178.1821  452.8133  0.822285  0.028603  0.000000  1.000000  6.49  1.75
B02  -21.5678  -178.1821  452.8133  0.639353  0.017233  0.365888  0.002525  5.16  0.97
B03  -21.5678  -178.1821  452.8133  0.763670  0.019195  0.397947  0.003503  6.24  1.07
C03W  -21.5678  -178.1821  452.8133  0.492037  0.017225  0.349069  0.002815  4.34  0.78
C05W  -21.5678  -178.1821  452.8133  0.718649  0.020354  0.000000  1.000000  6.31  1.75
FONI  -21.5678  -178.1821  452.8133  0.203559  0.001453  0.079464  0.002145  1.63  1.44
N01W  -21.5678  -178.1821  452.8133  0.917335  0.019753  0.466251  0.004249  7.07  1.10
A03  -21.0855  -178.1212  589.6190  0.783071  0.014187  0.470176  0.004583  5.82  0.91
A05  -21.0855  -178.1212  589.6190  0.999059  0.021378  0.565433  0.005414  7.54  0.97
A06W  -21.0855  -178.1212  589.6190  1.072045  0.015345  0.515263  0.004900  8.15  1.14
A11  -21.0855  -178.1212  589.6190  0.853849  0.018508  0.516680  0.004326  6.71  0.92
B01W  -21.0855  -178.1212  589.6190  0.842667  0.018508  0.382614  0.004933  5.84  1.20
B06  -21.0855  -178.1212  589.6190  1.021765  0.017331  0.453064  0.004350  7.36  1.23
C06  -21.0855  -178.1212  589.6190  0.912175  0.019286  0.469906  0.005462  6.76  1.05
C09W  -21.0855  -178.1212  589.6190  1.103133  0.011563  0.485613  0.005193  8.31  1.25
C10W  -21.0855  -178.1212  589.6190  1.187142  0.015354  0.561953  0.004901  8.96  1.16
C11W  -21.0855  -178.1212  589.6190  0.953259  0.017331  0.507631  0.004995  7.22  1.03
CICA  -21.0855  -178.1212  589.6190  1.433056  0.016222  0.385252  0.004279  9.79  2.07
A01  -21.4519  -177.8166  429.3150  0.738461  0.010073  0.244314  0.001920  7.01  1.69
A03  -21.4519  -177.8166  429.3150  0.700537  0.012764  0.000000  1.000000  6.79  1.75
A05  -21.4519  -177.8166  429.3150  1.001082  0.015225  0.539135  0.003216  9.72  1.01
A06W  -21.4519  -177.8166  429.3150  0.916223  0.011973  0.471839  0.002907  9.02  1.06
B02  -21.4519  -177.8166  429.3150  0.696864  0.010958  0.394605  0.002945  5.96  0.97
B03  -21.4519  -177.8166  429.3150  0.875962  0.016465  0.413414  0.002395  7.72  1.19
B06  -21.4519  -177.8166  429.3150  1.296185  0.014667  0.436739  0.002693  11.59  1.64
C02  -21.4519  -177.8166  429.3150  0.988996  0.015823  0.492716  0.002959  9.04  1.11
C03W  -21.4519  -177.8166  429.3150  0.888161  0.017156  0.403155  0.002318  8.40  1.22
C09W  -21.4519  -177.8166  429.3150  1.322963  0.012764  0.518187  0.002318  12.86  1.43
C10W  -21.4519  -177.8166  429.3150  1.343229  0.014667  0.561106  0.003858  13.14  1.33
A07  -22.3464  -178.8627  502.4251  0.715814  0.022980  0.000000  1.000000  5.77  1.75
A08W  -22.3464  -178.8627  502.4251  0.810545  0.013856  0.358286  0.002296  6.59  1.25
A10W  -22.3464  -178.8627  502.4251  0.534968  0.015441  0.000000  1.000000  4.39  1.75
A11  -22.3464  -178.8627  502.4251  0.724252  0.017947  0.000000  1.000000  6.01  1.75
A12W  -22.3464  -178.8627  502.4251  0.824946  0.015441  0.410735  0.002346  6.95  1.10
B05W  -22.3464  -178.8627  502.4251  0.881609  0.025998  0.400417  0.003084  6.27  1.22
C08W  -22.3464  -178.8627  502.4251  0.994016  0.020543  0.472769  0.004073  7.42  1.16
C09W  -22.3464  -178.8627  502.4251  0.999520  0.023912  0.517719  0.003297  7.68  1.07
LBSA  -22.3464  -178.8627  502.4251  1.628458  0.018538  0.450803  0.004009  9.21  1.97
TVNI  -22.3464  -178.8627  502.4251  1.400247  0.023912  0.455833  0.004784  8.19  1.69
A02W  -17.7307  -178.2896  577.5739  0.481111  0.016611  0.248202  0.002490  3.05  1.06
A08W  -17.7307  -178.2896  577.5739  0.906962  0.021280  0.337473  0.004167  5.98  1.47
B03  -17.7307  -178.2896  577.5739  0.768087  0.017069  0.342481  0.004161  5.22  1.23
B06  -17.7307  -178.2896  577.5739  0.529504  0.020544  0.436944  0.006871  3.75  0.67
C03W  -17.7307  -178.2896  577.5739  0.679264  0.017962  0.353581  0.003731  4.48  1.06
C05W  -17.7307  -178.2896  577.5739  0.585041  0.016460  0.370749  0.004730  3.99  0.87
C09W  -17.7307  -178.2896  577.5739  0.910933  0.016950  0.000000  1.000000  6.29  1.75
C10W  -17.7307  -178.2896  577.5739  0.971612  0.019074  0.463312  0.004315  6.57  1.15
CICA  -17.7307  -178.2896  577.5739  1.102363  0.018558  0.308639  0.005390  8.85  1.98
N02W  -17.7307  -178.2896  577.5739  0.878878  0.020544  0.332830  0.003603  6.52  1.45
NADI  -17.7307  -178.2896  577.5739  1.185806  0.021302  0.321973  0.007206  7.80  2.02
TVNI  -17.7307  -178.2896  577.5739  1.061249  0.017467  0.000000  1.000000  8.13  1.75
B03  -19.6780  -177.6109  617.1059  1.023843  0.037831  0.376195  0.004093  7.45  1.52
CICA  -19.6780  -177.6109  617.1059  1.411829  0.031873  0.363320  0.005040  10.14  2.18
N02W  -19.6780  -177.6109  617.1059  1.426411  0.029552  0.449999  0.005625  10.63  1.76
VAVP  -19.6780  -177.6109  617.1059  0.301248  0.002484  0.000000  1.000000  2.03  1.75
A05  -19.3719  -177.3010  518.4229  0.611017  0.022511  0.625395  0.007583  4.89  0.53
A06W  -19.3719  -177.3010  518.4229  0.911233  0.017741  0.536078  0.004652  7.39  0.93
A07  -19.3719  -177.3010  518.4229  0.626875  0.024946  0.523730  0.004969  5.12  0.65
A08W  -19.3719  -177.3010  518.4229  1.024387  0.029077  0.439183  0.003630  8.43  1.28
A11  -19.3719  -177.3010  518.4229  0.639371  0.025895  0.502016  0.004827  5.37  0.70
B03  -19.3719  -177.3010  518.4229  0.678935  0.019473  0.416388  0.004144  5.68  0.91
B04W  -19.3719  -177.3010  518.4229  0.735457  0.030300  0.432517  0.004038  6.14  0.93
B05W  -19.3719  -177.3010  518.4229  0.616217  0.017281  0.394473  0.003379  5.24  0.87
B06  -19.3719  -177.3010  518.4229  0.610635  0.021793  0.402395  0.003176  5.22  0.83
B07W  -19.3719  -177.3010  518.4229  1.012373  0.025867  0.437479  0.008990  8.71  1.27
B11W  -19.3719  -177.3010  518.4229  0.759811  0.023586  0.446695  0.006037  6.64  0.94
C02  -19.3719  -177.3010  518.4229  0.655595  0.016266  0.439929  0.005478  5.42  0.82
C03W  -19.3719  -177.3010  518.4229  0.428199  0.010534  0.360609  0.002910  3.48  0.65
C05W  -19.3719  -177.3010  518.4229  0.581265  0.017273  0.502775  0.004304  4.85  0.63
C08W  -19.3719  -177.3010  518.4229  0.828211  0.024083  0.544831  0.005227  7.10  0.84
C09W  -19.3719  -177.3010  518.4229  0.956702  0.023273  0.497503  0.004762  8.15  1.06
C10W  -19.3719  -177.3010  518.4229  1.137470  0.020475  0.581186  0.006508  9.55  1.08
C11W  -19.3719  -177.3010  518.4229  0.905837  0.023273  0.521462  0.004971  7.56  0.97
C15  -19.3719  -177.3010  518.4229  0.736134  0.024083  0.432312  0.005995  6.44  0.94
EUAP  -19.3719  -177.3010  518.4229  0.256549  0.002398  0.000000  1.000000  2.00  1.75
FONI  -19.3719  -177.3010  518.4229  0.182967  0.001619  0.114517  0.002234  1.47  0.89
LBSA  -19.3719  -177.3010  518.4229  1.107122  0.019870  0.488907  0.006778  7.48  1.25
N01W  -19.3719  -177.3010  518.4229  0.764117  0.027905  0.000000  1.000000  6.43  1.75
NADI  -19.3719  -177.3010  518.4229  0.861249  0.013304  0.311226  0.006265  5.32  1.52
B01W  -17.2155  -178.6977  577.3204  0.474304  0.010305  0.210015  0.002121  2.97  1.24
B03  -17.2155  -178.6977  577.3204  0.865609  0.017242  0.000000  1.000000  5.61  1.75
B06  -17.2155  -178.6977  577.3204  0.713470  0.018429  0.383081  0.003780  4.75  1.01
C02  -17.2155  -178.6977  577.3204  0.717248  0.019736  0.000000  1.000000  4.57  1.75
C05W  -17.2155  -178.6977  577.3204  0.693414  0.019054  0.000000  1.000000  4.43  1.75
C08W  -17.2155  -178.6977  577.3204  0.955249  0.016199  0.000000  1.000000  6.30  1.75
C09W  -17.2155  -178.6977  577.3204  1.049872  0.012981  0.363118  0.004416  6.79  1.59
C11W  -17.2155  -178.6977  577.3204  0.925741  0.017810  0.000000  1.000000  5.77  1.75
LBSA  -17.2155  -178.6977  577.3204  1.513363  0.014275  0.000000  1.000000  11.53  1.75
N01W  -17.2155  -178.6977  577.3204  0.766498  0.019736  0.000000  1.000000  5.22  1.75
A06W  -23.0042  -179.2855  753.4901  1.012704  0.028118  0.460566  0.003789  6.38  1.28
FONI  -23.0042  -179.2855  753.4901  0.386491  0.002898  0.000000  1.000000  2.22  1.75
PNGI  -23.0042  -179.2855  753.4901  0.519577  0.004347  0.172840  0.001723  2.88  1.77
A01  -17.6626  -178.4034  568.9919  0.688483  0.018160  0.000000  1.000000  4.30  1.75
B03  -17.6626  -178.4034  568.9919  0.710314  0.017883  0.000000  1.000000  4.83  1.75
B11W  -17.6626  -178.4034  568.9919  0.720106  0.020035  0.374731  0.004723  5.23  1.04
B12  -17.6626  -178.4034  568.9919  0.803313  0.028664  0.456639  0.005561  5.94  0.95
C08W  -17.6626  -178.4034  568.9919  0.791086  0.022974  0.501408  0.005108  5.52  0.87
C09W  -17.6626  -178.4034  568.9919  1.117691  0.019432  0.423800  0.005440  7.67  1.46
C15  -17.6626  -178.4034  568.9919  0.961711  0.025534  0.436033  0.005664  6.87  1.19
CICA  -17.6626  -178.4034  568.9919  1.135383  0.014901  0.349928  0.003601  9.29  1.80
N02W  -17.6626  -178.4034  568.9919  0.911162  0.025534  0.000000  1.000000  6.83  1.75
PNGI  -17.6626  -178.4034  568.9919  0.277465  0.002215  0.000000  1.000000  1.83  1.75
TVNI  -17.6626  -178.4034  568.9919  1.039695  0.018255  0.297239  0.004145  8.11  1.93
A02W  -19.2780  -177.1910  573.9581  0.514788  0.007781  0.000000  1.000000  3.80  1.75
C03W  -19.2780  -177.1910  573.9581  0.559477  0.013064  0.416182  0.006693  4.23  0.74
C09W  -19.2780  -177.1910  573.9581  1.369858  0.023645  0.515902  0.006000  10.76  1.47
LBSA  -19.2780  -177.1910  573.9581  1.482455  0.021070  0.467791  0.006830  9.50  1.72
TVNI  -19.2780  -177.1910  573.9581  1.284355  0.017835  0.477993  0.008047  8.74  1.47
B02  -20.1518  -177.8351  573.0330  0.574932  0.027925  0.000000  1.000000  4.28  1.75
B03  -20.1518  -177.8351  573.0330  0.700955  0.027925  0.000000  1.000000  5.30  1.75
B10  -20.1518  -177.8351  573.0330  1.186639  0.030277  0.478806  0.004253  9.31  1.38
C09W  -20.1518  -177.8351  573.0330  1.288383  0.019309  0.447709  0.003871  10.20  1.61
C15  -20.1518  -177.8351  573.0330  1.010234  0.024963  0.405768  0.003937  8.11  1.38
CICA  -20.1518  -177.8351  573.0330  1.305415  0.031592  0.371594  0.003983  9.54  1.94
FONI  -20.1518  -177.8351  573.0330  0.267208  0.002338  0.000000  1.000000  1.96  1.75
LKBA  -20.1518  -177.8351  573.0330  1.111694  0.021808  0.000000  1.000000  8.53  1.75
PNGI  -20.1518  -177.8351  573.0330  0.279366  0.001493  0.050909  0.001925  2.00  3.08
A02W  -20.0863  -177.5185  386.9450  0.615824  0.019095  0.000000  1.000000  6.12  1.75
A03  -20.0863  -177.5185  386.9450  0.790899  0.011635  0.456273  0.003236  7.95  0.95
A06W  -20.0863  -177.5185  386.9450  1.042105  0.014342  0.584609  0.004188  10.86  0.98
A07  -20.0863  -177.5185  386.9450  0.866069  0.015852  0.547383  0.004188  9.15  0.87
A11  -20.0863  -177.5185  386.9450  0.854151  0.012891  0.000000  1.000000  9.44  1.75
A14W  -20.0863  -177.5185  386.9450  0.788196  0.008812  0.000000  1.000000  8.85  1.75
C06  -20.0863  -177.5185  386.9450  0.667831  0.015852  0.467196  0.003424  6.94  0.78
C10W  -20.0863  -177.5185  386.9450  1.310064  0.011667  0.604612  0.004025  14.18  1.21
C13  -20.0863  -177.5185  386.9450  0.807908  0.019095  0.511113  0.004093  8.87  0.87
A08W  -22.4334  -178.0643  389.3744  0.899398  0.005697  0.472682  0.003849  9.23  1.06
A14W  -22.4334  -178.0643  389.3744  0.672765  0.006456  0.301378  0.002370  7.08  1.25
A14W  -19.0600  -177.1344  398.3921  0.955261  0.010144  0.487833  0.003656  9.60  1.09
B14W  -19.0600  -177.1344  398.3921  0.606547  0.012366  0.356683  0.002889  6.72  0.95
N02W  -19.0600  -177.1344  398.3921  1.361177  0.014889  0.442102  0.003691  14.88  1.70
N03W  -19.0600  -177.1344  398.3921  0.869152  0.012679  0.418142  0.003364  9.64  1.15
LKBA  -19.6671  -177.5214  561.2898  1.022252  0.021346  0.000000  1.000000  7.75  1.75
PNGI  -19.6671  -177.5214  561.2898  0.322519  0.002769  0.085768  0.002135  2.37  2.08
A08W  -19.1451  -173.9433  32.7185  0.946430  0.008351  0.517068  0.005077  10.79  1.01
B03  -19.1451  -173.9433  32.7185  0.748074  0.014785  0.181586  0.002823  17.28  2.36
A02W  -21.7908  -176.2785  182.5393  0.666974  0.012549  0.225354  0.002272  14.70  1.66
A03  -21.7908  -176.2785  182.5393  0.704138  0.011726  0.305369  0.002415  15.72  1.29
A07  -21.7908  -176.2785  182.5393  0.774704  0.012925  0.380187  0.002926  17.14  1.13
B02  -21.7908  -176.2785  182.5393  0.762356  0.012936  0.399916  0.002602  11.12  1.07
B03  -21.7908  -176.2785  182.5393  0.907649  0.010106  0.482095  0.004016  13.53  1.06
B06  -21.7908  -176.2785  182.5393  1.008757  0.012126  0.492854  0.005234  15.10  1.15
C02  -21.7908  -176.2785  182.5393  0.804624  0.011553  0.434393  0.002926  13.96  1.04
C11W  -21.7908  -176.2785  182.5393  0.843595  0.009853  0.339708  0.002341  18.09  1.40
A11  -20.5609  -178.2581  617.3318  0.925499  0.030042  0.496854  0.005715  6.88  1.03
B07W  -20.5609  -178.2581  617.3318  1.284537  0.025774  0.000000  1.000000  9.14  1.75
B14W  -20.5609  -178.2581  617.3318  0.628125  0.018839  0.000000  1.000000  4.63  1.75
C08W  -20.5609  -178.2581  617.3318  1.117393  0.030001  0.535402  0.005829  8.10  1.15
C09W  -20.5609  -178.2581  617.3318  1.300229  0.024610  0.499812  0.005675  9.49  1.44
CICA  -20.5609  -178.2581  617.3318  1.403445  0.021817  0.000000  1.000000  9.66  1.75
NADI  -20.5609  -178.2581  617.3318  1.239490  0.018073  0.000000  1.000000  7.38  1.75
PNGI  -20.5609  -178.2581  617.3318  0.488383  0.003132  0.000000  1.000000  3.23  1.75
VAVP  -20.5609  -178.2581  617.3318  0.349000  0.002819  0.000000  1.000000  2.17  1.75
A03  -21.6627  -176.1809  182.3024  0.635423  0.010711  0.375167  0.002239  14.54  0.95
A05  -21.6627  -176.1809  182.3024  0.780911  0.008161  0.497540  0.002736  17.94  0.87
A11  -21.6627  -176.1809  182.3024  0.684191  0.010950  0.480939  0.003336  13.73  0.79
B03  -21.6627  -176.1809  182.3024  0.658044  0.015773  0.000000  1.000000  10.05  1.75
C10W  -21.6627  -176.1809  182.3024  1.119290  0.012028  0.501732  0.002936  23.37  1.26
C11W  -21.6627  -176.1809  182.3024  0.764425  0.013223  0.401961  0.002282  16.82  1.07
C15  -21.6627  -176.1809  182.3024  1.108853  0.016392  0.482060  0.002924  18.43  1.30
C17W  -21.6627  -176.1809  182.3024  0.597058  0.012811  0.471108  0.002676  9.48  0.71
A14W  -22.0416  -178.9381  621.8130  0.926249  0.014605  0.422947  0.002062  6.97  1.23
FONI  -22.0416  -178.9381  621.8130  0.394757  0.001473  0.246105  0.001802  2.50  0.90
CICA  -18.0371  -177.6755  596.2435  1.129345  0.039450  0.501922  0.006591  8.73  1.26
LBSA  -18.0371  -177.6755  596.2435  1.177925  0.024898  0.344158  0.004983  8.17  1.90
MOAL  -18.0371  -177.6755  596.2435  0.930048  0.017827  0.325683  0.005581  6.92  1.59
FONI  -19.8213  -177.4620  578.2325  0.346938  0.002528  0.145787  0.002829  2.59  1.33
LBSA  -19.8213  -177.4620  578.2325  1.381810  0.015878  0.413756  0.002939  8.72  1.85
MOAL  -19.8213  -177.4620  578.2325  1.003414  0.011392  0.377357  0.003200  7.37  1.48
NADI  -19.8213  -177.4620  578.2325  1.252973  0.016881  0.532282  0.005957  7.45  1.30
PNGI  -19.8213  -177.4620  578.2325  0.427633  0.002459  0.211824  0.001730  3.14  1.14
CICA  -19.7883  -177.6755  651.1237  1.320567  0.018420  0.512652  0.004341  9.22  1.46
LKBA  -19.7883  -177.6755  651.1237  1.281446  0.020137  0.000000  1.000000  9.30  1.75
EUAP  -19.9424  -177.1746  553.1425  0.202390  0.001921  0.061584  0.002061  1.56  1.82
FONI  -19.9424  -177.1746  553.1425  0.174579  0.001658  0.000000  1.000000  1.36  1.75
NADI  -19.9424  -177.1746  553.1425  1.142139  0.018207  0.406848  0.006893  6.70  1.54
B06  -20.8718  -178.2960  604.5462  0.798931  0.022533  0.487213  0.004191  5.70  0.91
S02W  -20.8718  -178.2960  604.5462  1.047949  0.022639  0.341868  0.002814  7.90  1.69
CICA  -18.0255  -177.8995  616.9860  1.471698  0.011984  0.000000  1.000000  11.37  1.75
LKBA  -18.0255  -177.8995  616.9860  1.355070  0.015266  0.000000  1.000000  10.67  1.75
NADI  -18.0255  -177.8995  616.9860  1.325970  0.013862  0.450842  0.004703  8.09  1.60
A03  -20.5902  -177.9956  577.4812  0.720722  0.013314  0.376250  0.002621  5.51  1.07
B05W  -20.5902  -177.9956  577.4812  0.706336  0.020605  0.463265  0.003841  5.28  0.84
C03W  -20.5902  -177.9956  577.4812  0.672856  0.013782  0.431496  0.003151  5.11  0.86
A02W  -20.4158  -175.5051  160.2905  0.583488  0.011054  0.372981  0.002215  12.18  0.87
A03  -20.4158  -175.5051  160.2905  0.636312  0.013318  0.432032  0.002603  13.32  0.81
A07  -20.4158  -175.5051  160.2905  0.898400  0.019829  0.000000  1.000000  18.22  1.75
B03  -20.4158  -175.5051  160.2905  0.599459  0.013550  0.345098  0.002215  14.87  0.97
B05W  -20.4158  -175.5051  160.2905  0.496132  0.010398  0.322380  0.002215  11.92  0.85
B06  -20.4158  -175.5051  160.2905  0.693218  0.013987  0.378035  0.002215  16.36  1.01
